0.0184871,256
0.0183592,512
0.0188471,1025
0.0222181,2048
0.0226179,4096
0.0250689,8192
0.021932,16384
0.0214216,32768
0.0215339,65536
0.0219789,131072
0.0227323,262144
0.0210091,524288
0.0216646,1048576
0.021856,2097152
0.0219175,4194304
0.0218293,8388608
0.0217779,16777215
